id,Easy1_pupil,Easy1_FixationDuration,Easy1_HighEngagement,Easy1_LowEngagement,Easy1_Distraction,Easy1_Drowsy,Easy1_WorkloadAverage,Easy2_pupil,Easy2_FixationDuration,Easy2_HighEngagement,Easy2_LowEngagement,Easy2_Distraction,Easy2_Drowsy,Easy2_WorkloadAverage,Moderate_pupil,Moderate_FixationDuration,Moderate_HighEngagement,Moderate_LowEngagement,Moderate_Distraction,Moderate_Drowsy,Moderate_WorkloadAverage,Difficult_pupil,Difficult_FixationDuration,Difficult_HighEngagement,Difficult_LowEngagement,Difficult_Distraction,Difficult_Drowsy,Difficult_WorkloadAverage,Posttest_pupil,Posttest_FixationDuration,Posttest_HighEngagement,Posttest_LowEngagement,Posttest_Distraction,Posttest_Drowsy,Posttest_WorkloadAverage,WMC_pupil,WMC_FixationDuration,WMC_HighEngagement,WMC_LowEngagement,WMC_Distraction,WMC_Drowsy,WMC_WorkloadAverage,Age,Gender,output
N099,2.70538433191756,196.897637795276,0.446128116906475,0.357794110611511,0.179466727517986,0.0166112401079137,0.756233564748201,2.82303428101803,173.669642857143,0.0134408619979403,0.146320561277034,0.579717010298661,0.260521366632338,0.666939523171988,2.62460464350772,260.072948328268,0.386938331873905,0.180395668126095,0.407364223292469,0.0253017539404553,0.661520323992995,2.53937899917473,273.054919908467,0.236586354249404,0.3739309324861,0.381876879269261,0.00760561159650516,0.557448171564734,2.3948077003651,211.561922365989,0.363600634205657,0.311808803542162,0.290392693171205,0.0341979956648163,0.568386008960063,2.39018938127398,261.512961925374,0.336288486012674,0.341992876782856,0.298472325602493,0.0232463900828336,0.586238397557495,18,FEMALE,0
N102,2.81898352608534,239.568345323741,0.304429280534351,0.69556971437659,8.1234096692112e-07,0,0.606344044529262,2.74373943437671,255.512698412698,0.749418324522761,0.250577485315712,4.19016152716593e-06,0,0.443984888399413,2.7723437290856,253.651583710407,0.341158498296422,0.658787817717206,5.39420783645656e-05,0,0.526180533219762,2.80460787196899,183.977973568282,0.737485788571429,0.262510771428571,3.44e-06,0,0.627703831428571,2.67569961966907,150.908695652174,0.870576165873555,0.129423834126445,0,0,0.499067049626105,2.53121285677051,364.598753492371,0.50468915294681,0.479162061037964,0.00745213585593911,0.000312475225095165,0.604923497609895,19,FEMALE,0
N103,3.01455955138151,262.737809945048,0.523826829568409,0.386313505712548,0.0395415206672604,0.0470275065813767,0.54691341511807,2.92727093963214,317.17875682641,0.499784061764541,0.385608429216072,0.047415933987075,0.0655170369598202,0.548297040201456,3.13812953867806,237.598898771707,0.530724952751147,0.340513050833723,0.058461746504409,0.0703003381314727,0.546712208846798,3.00521155670958,325.528121664888,0.53217916927939,0.357761358745893,0.0381251067550259,0.0719344183744501,0.539591407101014,2.76001640403125,183.985046728972,0.601505306762093,0.231384175222113,0.167100220631787,1.04232477788746e-05,0.503655074805928,2.58703543707344,265.228531268233,0.505494646246183,0.398308119127911,0.0701173999575626,0.0260799428989307,0.520592065595526,21,MALE,0
N100,2.84627264161028,417.87371864544,0.519255194193746,0.413749094571561,9.29127962234214e-05,0.0669028654790238,0.527684465114994,2.78713005432702,902.212151168076,0.536992205751455,0.389579578098254,0.00879399811708319,0.0646343149606299,0.485898098587904,2.81027722289499,412.078060399065,0.511133379782924,0.405874121401232,0.0014792287385092,0.0815133392297936,0.482362687561447,2.88351069013263,386.11377245509,0.514247575299216,0.378743136620648,0.00178053233259665,0.105228801641744,0.505423273844034,2.71482996312504,231.764237855946,0.723560378364116,0.275974153913808,8.44890061565523e-06,0.000457112049252419,0.508225357565012,2.51785456908538,267.90221664859,0.621101562471242,0.328602884098342,0.00931752814843371,0.0372225223036076,0.488655008138689,19,MALE,0
N105,3.47420098097371,297.428289659059,0.529903978249418,0.421723346361026,0.0236262647963432,0.0247464517493925,0.636427251049296,3.31978638598923,287.662394134031,0.577153253926,0.373456057027495,0.0175624755864435,0.0318282407053401,0.623857741446769,3.3389272553374,247.947819423157,0.549969934340821,0.410990760433208,0.0163863321498028,0.0226531300515639,0.642439090263529,3.39649524742421,308.323436087768,0.565319968084748,0.397015697736531,0.0100750721459752,0.0275893600004489,0.616231026281828,3.46039214294057,159.601673640167,0.547982822820488,0.404895286033628,0.0175459690932063,0.0295759667606181,0.625273236713326,2.86581609552522,410.024454318758,0.536693014615419,0.43430388655878,0.0159960554471169,0.0130071014288969,0.639135320045682,20,MALE,1
N098,2.38334408812445,318.375921696574,0.373171640170579,0.505058847615018,0.0170625643900592,0.104706974602503,0.50404581708417,2.31425513896167,344.84708022474,0.39174521991821,0.490898466201588,0.00670818906262529,0.110648221457782,0.507188316764271,2.2906596048115,321.22046926983,0.386227785820333,0.488229741186313,0.00505611562662016,0.120486435629448,0.532881276522744,2.28571637601622,310.426277570674,0.386890104952345,0.490683828052537,0.00557202212039992,0.116854182612854,0.524973173859985,2.27769051414442,247.125113327289,0.58645807,0.400218723170732,0.0131722075609756,0.000151071951219512,0.393115215142857,2.02441088178139,229.433376776516,0.418249678049042,0.451705732402541,0.10016805651899,0.0298765899060808,0.42298143236652,19,MALE,0
N106,3.08906719033148,344.146039675227,0.679400570199679,0.151495481495871,0.103169734397487,0.065934288147836,0.554614819589243,2.98762667296048,341.717023839947,0.569951710723099,0.165681805131512,0.187650863552375,0.0577298685251553,0.547541650261229,2.9763668520754,396.607125031195,0.630621031857582,0.158411711287651,0.124428562436679,0.0865386945467411,0.55479502341476,2.98622960770368,420.359316476449,0.668209826742388,0.11861680619648,0.112256037305741,0.100917360321519,0.57241152021283,2.85071011384212,243.951244813278,0.613552241409435,0.307198634828189,0.0792235407687828,2.57571345369831e-05,0.584705891089109,2.37732959878978,330.724778421691,0.604688154590377,0.280112258648812,0.0983360872694158,0.0160898811222781,0.528098448993309,21,MALE,1
N104,4.20645736564705,327.328434732542,0.536440819392755,0.375584618634475,0.0741986293729066,0.0137759746774594,0.535573851366556,4.02983693305769,373.196346814193,0.523078315095268,0.380577062040381,0.0692785542671389,0.0270661217588389,0.562340461324739,3.90022563196152,251.823096371208,0.50275516797592,0.384061482955241,0.0737921252477792,0.0393913209504931,0.564268083756604,4.04095422544702,600.303107041979,0.553786057463601,0.310184458213205,0.0698576027281246,0.0661719372207006,0.562540311525567,3.19260274317264,388.485600047505,0.593369578178617,0.343792589566557,0.0465899716608099,0.0162479399313698,0.569829862869729,3.24052870769399,381.701249594213,0.566838381166116,0.347377644521906,0.0703596576176555,0.0154244059071739,0.592057411927425,19,MALE,0
N107,3.58926712011564,413.663378296759,0.340160198918109,0.290832943975693,0.366797219488411,0.00220975293054957,0.667356258703469,3.58677371626425,405.496901274161,0.313803529933194,0.221499575548762,0.464692854418402,4.11615793985862e-06,0.641977570873975,3.58165704811124,392.596902666774,0.352340426423149,0.227279565612766,0.420369814078818,1.03210617503757e-05,0.652842625712805,3.64414369699287,342.054358136594,0.311988807694294,0.240068753696532,0.447915613753335,2.69289956106378e-05,0.644160352009639,3.53437662992946,198.66247582205,0.353412619342839,0.330850907935524,0.315737036267824,0,0.744327280223187,2.95637289874804,482.27077515083,0.392533744427245,0.336144074952874,0.270850261810838,3.45409503721355e-06,0.695481371495993,21,MALE,1
N108,3.05481923321763,420.968761865314,0.726803135291902,0.262655924846202,7.92965222849968e-05,0.00674546502197112,0.539527474930801,3.03799990943805,518.508083404741,0.636325672888889,0.359029676337165,4.14626513409962e-05,5.50099616858237e-06,0.538605128066713,3.06178896620787,525.359292594872,0.644426775158692,0.355477795488573,9.5512602546494e-05,0,0.529178885295854,3.05197670600368,338.406776150931,0.668007378816376,0.331648078105274,0.000325699147192951,1.89227707211501e-05,0.539390715806224,2.55153744057198,214.694807667894,0.568274888629276,0.427857001573379,7.35256875288531e-05,0.00379464984313319,0.527818559636867,2.42730691915052,505.512099179717,0.640502869858822,0.341703885992363,0.0112319609059685,0.00151441709819898,0.523872817047524,19,MALE,1
N110,2.50927459938252,192.466949429038,0.398570033066933,0.524751449500499,0.0422920421078921,0.0343865419480519,0.516609816185413,2.40754519876354,245.929952706253,0.418554156715908,0.516236976280035,0.0203651484521041,0.044843839682214,0.507781638910176,2.43109617023663,153.620782299486,0.421001991516743,0.51592348336665,0.0228182794800648,0.0402563635965828,0.483005278988331,2.48377546025123,160.229807479531,0.38506940054483,0.570401404330129,0.0339088527217726,0.0106204433076229,0.476185619793418,2.70250305849423,147.477551020408,0.331678367092696,0.561348770774697,0.106232429935865,0.000740473630784847,0.571933170625965,2.03056519519199,169.665865428389,0.41038578767155,0.510874859972737,0.0632828067202312,0.00966528324608469,0.521572154567625,26,FEMALE,1
N111,2.85625043225832,443.057062846243,0.436397113016708,0.396169339577286,0.0859077705786843,0.0815258538282573,0.637720700062331,2.90341233397134,535.868228461554,0.481593866342467,0.395070750410782,0.0707042598795041,0.0526311687108928,0.62491798418143,2.87858654915997,607.592673449768,0.459890509360138,0.381092474584275,0.0838250876648565,0.0751919853779472,0.601268198460073,2.90498608424826,586.629444863391,0.452900589118568,0.404620609937216,0.0567068488107142,0.0857720353589168,0.625854497441527,2.46803456771594,208.748974760778,0.4085245016303,0.449960603387111,0.0558349337119977,0.0856800143727257,0.692146102456403,2.38400718201873,393.146367960149,0.38546974438216,0.480691805016933,0.0723927514610052,0.0614457504890394,0.670160890656327,20,MALE,1
N117,3.79302323348217,434.164832920634,0.397600291432904,0.332804984931766,0.269594771171342,2.28203184230478e-08,0.646381682702434,3.73647801443521,408.325804243669,0.352126454722337,0.350787403287094,0.29708622139816,0,0.646047782118708,3.62627118969852,388.031289144746,0.340731833868767,0.396145774479602,0.263122569621089,0,0.630903635633152,3.58939683113711,622.411119993268,0.373289437037781,0.322869046514741,0.30384049285547,1.10562861827795e-06,0.670169278793143,3.11828389443287,356.636063422172,0.414441671857753,0.347832309391061,0.237716362684647,9.75164345325562e-06,0.597922579274888,3.06807832605119,378.787890356951,0.382137314677977,0.403461916849914,0.196630169379804,0.0072375803856434,0.635422292370266,19,MALE,1
N109,3.05891652981126,619.291616992818,0.482359545000563,0.238129588941988,0.259746206526745,0.0197647348574001,0.591607120925429,2.97308038144439,691.539974096315,0.516164218972314,0.246941374212697,0.226328378426752,0.0105660219085595,0.589611290611237,2.9942116439476,591.681022170838,0.441837091360302,0.281131056481469,0.262650024341954,0.0143819456340435,0.584232787566037,2.97048308271127,508.381124402858,0.422105466496853,0.229111244096494,0.309267372025772,0.0302711861102787,0.585362425824431,2.52478846831273,317.352235534336,0.471594518031081,0.313624577378414,0.206370916403678,0.00841002437692977,0.557769313144668,2.48052118087375,427.978965107356,0.486090136618956,0.282950590989596,0.224826683105304,0.00613266248045465,0.559243960807942,19,FEMALE,1
N115,3.15986995084466,351.939696855819,0.409166957655088,0.502599930842237,0.0294155111222987,0.0588176805765322,0.511892532676997,3.06560753073437,414.573846591089,0.497050299878175,0.384373732382157,0.0328743937306719,0.0857016374519726,0.497893380041353,3.00634979236507,455.184015290597,0.408801613878735,0.496488750084787,0.0169017056185703,0.0778080025059351,0.469572679485247,2.98398655660005,501.441977786139,0.436421047272727,0.428543330527497,0.041276069023569,0.0937596849270483,0.501200598582525,2.53625417516425,502.583446093636,0.498293781884225,0.385662053456115,0.0818874332004481,0.0341567886547839,0.437120459171902,2.54928490139629,542.65951034235,0.45442320605673,0.398872443527827,0.114475913053605,0.0318008017142809,0.446633477834317,26,MALE,1
N116,3.43570744778217,455.499536445671,0.359173169846056,0.273063097146883,0.353484663936786,0.0120215010757902,0.736518135257909,3.32975160750445,387.941424246413,0.328289817267197,0.233176740498102,0.32538657008787,0.00178886501065876,0.784338267018385,3.32994993774693,467.355549044026,0.377118745404223,0.252075485705825,0.364143203512608,0.00666266225882138,0.753408440835848,3.33622501006246,394.173409703912,0.336113026002155,0.305811355398009,0.352101608974494,0.00597413458571942,0.758946285559341,2.95584216529752,309.316836414275,0.39740375278252,0.27224635428874,0.320544815672534,0.0044572423514155,0.734959907047858,2.89424006881686,391.515781408404,0.3420604208551,0.243455923892264,0.40525142901984,0.00407215847236821,0.718278375450309,20,MALE,1
